20,22	6716
20,22,23	6718
20,22	6719
28,20	6725
28,20	6725
20,22,23	6726
20,22,23	6727
28,20	6732
20,22,23	6733
20,22	6733
20,22,23	6733
20,22	6746
20,22	6746
20,22	6746
20,22	6747
20,22	6748
20,22,23	6771
20,22,23	6778
20,22,23	6779
20,22,23	6786
100,108,20,22,23,94	6793
24,20,22,23	6793
20,21	6793
20,22	6793
20,22	6794
20,21	6794
20,22	6795
20,22	6800
20,22,23	6800
20,22	6801
20,22,23	6801
20,22,23	6801
24,20,22,23	6802
20,22,23	6809
100,108,20	6823
20,22	6823
20,22	6824
20,22	6824
24,20,22,23	6824
24,20,22,23	6825
20,22,23	6832
28,20	6832
20,22,23	6833
24,20,22,23	6838
20,22	6839
20,22,23	6839
20,22,23	6841
20,22	6841
20,23	6846
20,23	6846
20,22,23	6846
20,22,23	6847
28,20	6848
20,23	6848
24,20,22,23	6848
20,23	6848
20,22,23	6853
20,23	6853
20,22	6853
20,22	6853
20,22	6854
20,23	6854
20,22	6854
24,20,22,23	6854
20,23	6855
20,22,23	6855
20,22,23	6856
20,23	6856
24,20,22,23	6856
20,22	6883
20	6886
20,22	6886
24,20,22,23	6886
20,22,23	6887
20,22	6893
20,22,23	6907
20,22,23	6909
20,22	6909
20,22,23	6909
20,22,23	6911
20,21	6930
20,22,23	6930
20,22	6933
20,22,23	6933
20,23	6939
24,20,22,23	6947
24,20,22,23	6953
20,22,23	6953
20,22,23	6954
20,22	6954
20,22,23	6954
20,22	6955
20,22,23	6955
20,22,23	6955
20,22	6956
20,22	6960
20,21	6961
20,23	6962
20,22,23	6963
20,22,23	6984
24,20,22,23	6985
20,22	6985
108,30,20,22,23,94	6986
20,22,23	6987
20,22	6994
24,20,22,23	6994
20,22	6994
20,22,23	6999
20,22,23	7014
0,108,20,22,23,94,30	7015
20,22,23	7016
24,20,22,23	7016
20,22,23	7016
20,22,23	7037
24,20,22,23	7038
24,20,22,23	7038
20,22	7039
1,20	7039
24,20,22,23	7040
20,22,23	7040
20,22	7045
20,22,23	7045
20,22,23	7045
20,22,23	7045
24,20,22,23	7048
24,20,22,23	7053
20,22,23	7054
20	7054
20,23	7055
20,22	7098
24,20,22,23	7099
20,22,23	7100
20,23	7100
20,23	7100
24,20,22,23	7100
24,20,22,23	7100
20,22,23	7101
20,23	7101
20,22,23	7107
20,22,23	7107
24,20,22,23	7113
20,22,23	7114
24,20,22,23	7114
20,22,23	7114
24,20,22,23	7116
20,23	7116
20,23	7116
20,22,23	7116
20,22,23	7116
24,20,22,23	7122
20,22,23	7122
24,20,22,23	7159
24,20,22,23	7159
24,20,22,23	7160
20,23	7191
24,20,22,23	7205
20,22	7228
24,20,22,23	7253
24,20,22,23	7253
24,20,22,23	7253
20,23	7259
24,20,22,23	7261
24,20,22,23	7261
1,20,22,23	7262
28,20	7268
24,20,22,23	7269
1,20	7269
1,20,22,23	7269
20,22,23	7269
100,108,20,30	7276
20,22	7276
100,108,20,30,94	7276
20,22,23	7277
20,22	7277
20,22,23	7278
20,22,23	7278
24,20,22,23	7285
20,22,23	7289
20,22,23	7289
20,23	7306
20,22,23	7313
20,22	7315
20,22,23	7336
20,22,23	7336
20,22,23	7338
20,22	7343
20,22	7346
20,22	7362
20,22,23	7362
20,22,23	7362
20,22	7365
20,22,23	7365
20,22,23	7365
24,20,22,23	7382
20,22	7382
20,22,23	7383
20,22	7385
20,22,23	7386
20,23	7389
20,23	7389
20,23	7390
20,22,23	7390
1,20,23	7390
20,23	7390
18,20	7391
20,23	7391
20,23	7392
20,23	7392
20,23	7393
20,22,23	7393
1,20,23	7393
20,23	7393
18,20	7394
20,23	7394
20,22,23	7405
1,39,40,14,18,20,22,23	7407
20,23	7407
20,22,23	7408
1,39,40,14,18,20,22,23	7411
20,23	7411
20,23	7413
20,23	7413
20,23	7413
20	7414
20	7414
24,20,22,23	7414
20,23	7414
1,39,40,14,18,20,22,23	7415
20,23	7416
20,23	7416
20,23	7416
20	7417
20	7417
24,20,22,23	7418
20,23	7418
1,39,40,14,18,20,22,23	7418
20,23	7419
20,23	7420
20,23	7420
24,20	7421
20,23	7421
24,20,22,23	7422
20,23	7422
20,23	7423
20,23	7423
24,20,22,23	7424
24,20	7424
20,23	7425
24,20,22,23	7425
24,20,22,23	7427
24,20,22,23	7427
24,20	7428
20,23	7428
20,23	7428
20,23	7430
20,22,23	7430
20,21	7436
20,22,23	7436
1,39,40,14,18,20,22,23	7445
20,30	7466
20,22,23	7467
20,23	7467
20,30	7467
100,108,20	7467
20,22	7473
20,22	7474
20,22,23	7474
20,22	7474
20,30	7474
20,22,23	7474
20,22,23	7476
20,22	7481
20,22,23	7483
20,22,23	7483
81,20	7483
20,22,23	7483
20,22	7483
20,22,23	7483
20,22,23	7484
20,23	7488
20,22,23	7488
24,20	7490
20,22,23	7490
24,20,22	7491
39,40,14,18,20,22,23	7496
20,22,23	7496
20,22	7500
39,40,14,18,20,22,23	7504
39,40,14,18,20,22,23	7504
20,22,23	7505
39,40,14,18,20,22,23	7515
20,22,23	7520
20,22,23	7521
18,20	7522
20,23	7522
40,14,18,20,23	7527
24,20,22,23	7528
40,18,20,14	7535
1,3,5,38,40,14,111,46,18,52,21,22,23,20,24	7537
39,40,14,18,20,22,23,24	7542
100,108,20,22,23,94	7542
20,94	7543
20,22	7544
20,94	7544
20,22,23	7544
24,20	7545
40,14,18,20,22,23	7572
20,22,23	7573
20,23	7573
20,22,23	7573
20,22,23	7574
20,22,23	7575
20,22,23	7575
20,23	7580
20,22,23	7580
20,22,23	7580
20,23	7580
20,22,23	7581
20,23	7582
20,23	7583
20,23	7790
20,23	7790
20,23	7791
20,23	7791
40,14,18,20,23	7792
20,23	7797
20,23	7797
20,23	7798
116,20	7798
20,23	7799
20,23	7800
20,23	7803
40,14,18,20,23	7811
20	7814
40,14,18,20,23	7819
40,14,18,20,23	7834
20,23	7842
40,14,18,20,23	7842
20,30	7857
20,23	7857
20,23	7857
20,23	7871
20,23	7872
20,23	7879
20,23	7887
20,23	7896
20,23	7897
20,23	7898
20,23	7898
40,14,18,20,23	7898
20,23	7904
20,23	7911
40,14,18,20,23	7913
40,14,18,20,23	7921
20,23	7926
40,14,18,20,23	7927
40,14,18,20,23	7927
20,23	7927
39,40,14,18,20,23	7934
0,40,14,18,115,20,23	7950
39,40,14,18,20,23	7951
20,23	7952
20,30	7952
20,30	7957
108,20	7957
108,20	7957
20,30	7957
20,23	7958
20,23	7958
20,23	7959
20,23	7959
20,23	7959
20,30	7959
20,23	7965
20,23	7965
20,23	7967
20,23	7968
39,40,14,18,20,23	7972
20,23	7972
20,23	7973
20,30	7973
20,23	7973
20,30	7973
39,40,14,18,20,23	7973
39,40,14,18,20,23	7973
39,40,14,18,20,23	7973
39,40,14,18,20,23	7973
20,23	7974
20,30,23	7980
20,30	7980
20,23	7981
20,23	7981
20,23	7981
20,23	7982
20,23	7982
20,23	7982
20,23	8002
20,23	8003
20,23	8003
20,23	8003
20,23	8003
20,23	8004
39,40,14,18,20,23	8004
20,23	8004
20,23	8005
20,23	8005
20,23	8010
20	8010
20,23	8012
20,23	8017
20,23	8018
20,23	8018
20,23	8018
20,23	8019
20,23	8020
20,23	8020
39,40,14,18,20,23	8027
20,23	8027
39,40,14,18,20,23	8028
20	8028
20,23	8028
20	8029
20	8035
20,23	8035
20,23	8041
20,23	8048
20,23	8056
20,23	8056
20,23	8056
20,23	8058
20,23	8058
20,23	8059
20,23	8059
20,23	8064
20	8065
39,40,14,18,20,23	8065
39,40,14,18,20,23	8066
39,40,14,18,20,23	8066
20,23	8071
20,23	8073
20,23	8074
20,30	8088
20,23	8088
20	8096
20,23	8102
0,20,23	8110
20,30	8111
20,30	8112
20,23	8117
20,23	8117
20,23	8117
20,23	8118
20,23	8125
20,23	8125
20,23	8125
20	8125
20,23	8126
20,23	8126
20,23	8133
20,23	8133
20,30	8141
20,23	8164
20,23	8165
20,30	8166
18,20,23	8173
20,23	8173
20,23	8178
20,30	8179
20,23	8180
20,23	8180
20,30	8180
20,23	8180
20,23	8181
20,23	8193
104,105,20,102	8196
18,20,30,23	8197
20,23	8202
18,20,23	8202
20,23	8218
20,30,23	8218
20	8218
20,23	8218
20,23	8224
20,23	8225
20,23	8226
20,30	8227
20,30	8232
20,30	8232
20,30	8232
20,23	8232
20,30	8232
20	8234
20,30,23	8239
20,30	8242
20,30	8242
20,30	8270
20,23	8271
20,30	8271
20,30	8271
20,30	8271
18,20,23	8272
20,30,23	8272
20	8273
20,23	8280
20,30	8287
20,30	8287
20,23	8294
20,23	8294
20,23	8296
20,23	8296
20,30	8303
20,30	8303
20,23	8303
20,23	8304
20,30	8325
20,30	8325
20,23	8326
20,23	8342
20,23	8347
20,30	8348
20,23	8348
20,23	8349
20,30	8379
20,23	8379
20	8379
20,23	8380
20,23	8380
20	8385
20,23	8431
20,23	8431
20,23	8433
20,23	8439
20	8447
20	8447
100,108,20,30	8449
20,23	8509
20,23	8516
20,23	8518
20,23	8548
20,101	8563
20,23	8563
20,23	8564
20,23	8569
20,23	8570
20,23	8608
20,23	8608
20,23	8608
20,23	8608
70	4627
70	5019
70	5537
70	6195
70	6196
70	6204
70	6205
70	6295
70	6296
70	6310
70	6320
70	6349
70	8111
70	8249
112,117	8565
117,118	8856
117,119	8971
18,43,46	4163
18,21	4177
18,82,39	4199
18,46	4231
18,46	4232
97,18	4369
18,46	4382
18,53	4393
18,36	4393
18,46	4414
18,21	4443
46,18,52,14	4466
18,36	4474
18,14	4490
18,14	4529
18,36	4529
18,23	4544
18,27	4544
18,27	4544
18,14	4590
18,23	4607
18,36	4628
46,18,36,14	4629
18,36	4631
18,36,14	4631
46,18,14	4636
18,14	4636
18,14	4639
18,23	4651
24,18	4654
18	4654
18,14	4655
18,46	4662
18,14	4697
18,22	4745
18,14	4798
18,14	4798
18,36	4806
18,36	4812
18,14	4812
18,22	4820
18,36	4866
18,14	4895
97,18	4904
1,2,97,33,43,46,18,27	4904
97,18	4904
18,14	4911
18,52,46	4979
18,52,46	4981
80,18	5002
18,30	5002
81,18	5003
18,46	5025
80,18	5025
72,18,46	5025
18,36	5028
80,18	5028
18,2	5073
18,14	5073
18,46	5073
18,82	5086
18,39	5127
18,46	5216
18,46	5216
18,46	5219
18,14	5232
18,14	5232
18,14	5232
80,18	5247
18,22	5271
18,22	5277
1,18,43	5284
18,46	5300
18,21,22,23	5300
80,18	5300
80,18	5303
1,33,97,2,43,46,17,18,22,27	5331
18,30	5331
18,14	5349
18,84	5377
97,18,27,38	5401
18,22	5401
97,18,27,38	5401
18,14	5403
33,36,46,14,18	5403
1,2,97,33,43,46,18,27	5407
97,18	5408
18,22	5409
18,30	5430
18,22	5430
1,18,30	5430
97,18	5469
97,18	5470
97,18	5470
96,33,97,3,2,1,70,43,46,111,17,18,52,22,26,27	5485
18,30	5485
81,18	5485
18,21	5493
18,14	5499
18,14	5500
97,18	5514
97,18,27,38	5563
18,21	5569
18,84	5585
18,22	5586
18,22	5591
18,27,14	5592
18,14	5594
18,43	5594
46,18,22	5648
18,30	5652
46,18,22	5652
18,30	5652
18,14	5652
80,18	5652
18,84	5662
18,84	5709
18,14	5709
97,39,14,18,23	5768
97,39,14,18,23	5769
81,18	5769
80,18	5770
18,53	5830
97,18	5831
18,22,23	5854
1,2,43,46,18,30	5866
80,18	5875
18,38	5875
18,30	5875
96,18	5875
81,18	5882
80,18	5891
18,14	5978
18,14	5978
97,18	5997
18,44	6038
18,14	6038
18,14	6081
18,14	6098
18,36	6103
80,97,18	6103
97,18	6107
26,18,2,14	6114
18,2,14	6129
18,30,14	6181
18,14	6181
18,46	6181
18,14	6181
18,46	6190
18,46	6196
18,14	6197
18,14,39	6197
46,18,14	6204
18,14	6211
18,14	6211
81,18,84,39	6244
81,18,84,39	6244
18,21	6244
18,21	6244
18,14	6244
97,18	6244
18,14,39	6244
18,14	6251
18,14	6251
97,18	6264
80,18	6264
18,85	6264
18,47	6264
18,14	6264
40,18	6311
40,18	6313
80,18	6313
18,14	6341
18,14	6352
18,14	6363
40,18,14	6363
24,85	5325
24,85	5770
97,85	5785
98,85	6567
81,85	6567
24,85	6620
24,97,85	6665
97,85	6679
81,84,85	6687
97,85	6743
97,100,85	6794
24,97,85	6834
100,85	6834
97,100,85	6850
98,85	6880
24,85	7071
97,85	7118
85,21	7170
98,85	7927
100,85	8019
100,85	8110
84,85,39	8171
98,85	8186
98,85	8186
100,85	8235
120,121	6478
120,122	6511
120,65,122	6517
120,122	6578
120,122	6579
120,65	6580
120,122	6608
120,57	6672
120,57	6672
120,90	6723
120,57	6731
120,65	6731
120,57	6769
120,77	6838
120,122	6878
120,65	7144
120,122	7145
120,122	7145
120,65	7176
120,77	7177
2,87	5192
114,87	6833
84,87	8385
39,87	8387
99,100,102	8018
104,102	8019
104,102	8027
102,103	8056
104,102	8063
102,103	8072
104,102	8118
102,103	8118
102,103	8118
102,103	8118
102,103	8127
104,123,101,102	8194
94,102	8242
123,102	8278
123,102	8279
102,103	8279
104,102	8285
104,108,102	8286
108,102	8303
108,102	8331
102,103	8334
108,102	8339
102,103	8386
104,102	8402
123,102	8410
102,104,105,108,124	8439
102,104,105,108,124	8440
124,102	8440
107,102,103	8485
102,103	8492
99,102	8594
104,102	8602
102,95	8614
105,102	8614
104,102	8614
105,102	8661
99,108,102	8892
108,102	8921
105,102	8969
108,102	8976
102,103	9043
102,103	9081
102,103	9091
102,103	9091
102,103	9135
108,102	9137
107,102	9143
102,103	9181
102,103	9182
108,102	9183
108,102	9188
108,102	9188
108,102	9190
108,102	9190
108,102	9191
108,102	9191
101,102,104,108,123	9213
108,102	9213
108,102	9213
94,102	9234
104,102	9236
106,102,103	9259
123,101,102	9373
102,95	9395
94,102	9397
4,71	3244
26,71	3459
26,14,71	3512
14,71	3527
26,71	4102
26,14,71	4209
26,71	4330
30,71	4545
14,71	4658
26,71	4810
26,71	4812
26,71	4812
14,71	4978
46,71	5078
86,71	5186
30,71	5193
26,71	5193
46,71	5233
86,71	5514
86,71	5547
4,71	5822
89,71	6949
68,4,71	6964
68,71	6964
7,71	6986
89,71	6987
89,71	6994
30,71	7002
30,71	7003
14,71	7018
14,71	7160
14,71	7323
14,71	7336
96,71	7605
26,71	7652
4,71	7696
6,71	7796
50,71	7796
6,71	7796
50,71	7796
50,71	7796
50,71	7796
50,71	7796
50,71	7796
50,71	7797
62,71	7797
62,71	7802
96,71	7804
96,71	7806
73,89,71	7812
4,71	7850
9,4,6,71	7857
96,71	7950
4,71	7956
4,71	7956
5,71	7958
5,71	7964
4,71	7967
4,71	7998
4,71	8011
5,71	8064
5,71	8075
30,71	8120
30,71	8132
4,71	8180
4,71	8180
68,4,71	8233
96,16,71	8239
14,71	8278
14,71	8347
5,71	8387
5,71	8387
4,71	8485
4,5,71	8507
4,5,71	8508
4,71	8509
26,71	8515
96,71	8614
96,71	8615
5,71	8723
67,71	8777
67,71	8777
96,71	8829
96,16,71	8836
16,71	8836
16,71	8890
96,16,71	8928
96,16,71	8967
16,71	8990
96,71	9035
4,71	9036
9,13	3909
9,5	6303
9,6	6409
9,5	6409
9	7009
9	8172
9,13	8187
9,13	8189
61,79	3459
79	3466
65,79	3786
34,79	4873
79	5177
17,79	5177
17,79	5177
34,79	5247
17,79	5249
67,125	6842
89,125	6880
0,125	6888
0,125	6956
72,125	6995
48,125	7040
100,94	3043
100,94	3053
100,28	3091
100,28	3091
100,28	3091
100,28	3189
100,28	3190
100,28	3199
108,100	3244
108,100	3250
100,28	3252
100,94	3253
100,108,28	3257
100,28	3266
100,28	3291
100,28	3343
100,94	3343
100,28	3344
100,28	3349
108,100,95	3372
100,28	3373
100,28	3398
100,94	3412
100,28	3420
100,95	3420
100,28	3426
100,28	3426
100,28	3450
100,95	3464
100,28	3464
108,100	3472
100,28	3481
100,28	3560
100,28	3588
100,108,28,95	3589
108,100,95	3589
108,100,95	3618
108,100	3671
100,28	3674
100	3690
100,28	3716
100,28	3739
108,100,95	3741
100,95	3796
100,28,94	3803
100,28	3825
100,28	3880
100,95	3885
100,94	3916
107,100	3938
100,95	3939
100,28	3987
108,100,95	3993
100,28	4001
100	4004
108,100,95	4009
100,94	4009
100,95	4010
108,100	4046
100,28	4099
100,28	4102
100,94	4168
100,28	4168
100,108,107,28	4171
108,100,95	4199
108,100	4222
100,94	4224
100,94	4224
100,95	4230
100,28	4231
108,100,95	4260
100,28	4283
100,95	4284
100,94	4284
100,28	4324
100,28	4324
100,28	4428
100,28	4443
100,28	4466
108,100	4467
108,100,95	4468
107,100	4498
100,94	4499
107,100	4520
100,28	4537
100,95	4552
100,108,28	4606
108,100,95	4629
100,94	4642
100,28	4651
100,94	4657
100,28	4682
100,28	4682
100,28	4689
108,100	4689
100,94	4734
100,28	4744
100,28	4757
100,28	4764
108,100,95	4766
100,28	4789
100,95	4790
100,28	4858
108,100,102	4888
105,100	4912
100,28	4971
108,100,95	5011
100,95	5078
100,95	5087
100,95	5087
100,28	5139
108,100,102	5186
108,100	5186
100,28	5216
100,28	5247
104,100	5325
100,94	5401
100,28	5439
100,95	5440
100,28	5486
100,94	5491
100,28	5516
100,28	5540
100,28	5553
100	5553
100,28	5640
100,94	5640
32,99,100	5645
100,28	5647
100,28	5652
100,28	5654
100,28	5693
108,100	5701
108,100,95	5706
100,95	5706
108,100,95	5716
100,28	5728
100,102	5751
100,28	5761
100,28	5762
100,28	5767
100,95	5812
100,94	5836
100,28	5859
108,100	5860
32,100	5866
100,28	5866
99,100	5866
100,95	5868
32,100	5874
100,95	5889
100,28	5891
108,100	5928
108,100,95	5935
100,28	5999
100,28,95	6073
100,28	6090
100,28	6092
100,94	6098
100,94	6104
100,28	6105
100,28	6127
100,29	6128
108,100	6149
99,100	6149
100,28	6149
100,28	6149
100,94	6157
100,28	6175
100,28	6181
100,108,28,95	6189
100,28	6190
100,107,108,95	6204
108,100	6205
100,28	6205
100,28	6210
107,100	6210
108,100	6210
100,28	6211
100,94	6244
100,28	6257
100,28	6267
100,28	6283
100,28	6290
100,28	6290
100,94	6295
100,28	6305
100,108,28	6310
100,28	6371
100,20	6411
100,28	6412
106,100	6450
106,100	6453
104,100	6472
100,28	6473
104,100	6476
100,28	6477
108,100	6481
108,100	6484
107,99,100,94	6501
107,99,100,94	6504
100,28	6567
100,28	6570
100,28	6580
100,28	6584
100,95	6588
100,28	6588
100,95	6591
100,28	6591
100,94	6605
100,94	6608
100,28	6610
100,28	6613
100,28	6616
100,28	6619
108,100,95	6639
108,100,95	6643
100,28	6663
100,28	6666
108,100,95	6672
108,100,95	6675
107,103	6184
107,103	6185
28,103	6191
107,103	6193
107,103	6194
107,103	6201
107,103	6215
107,103	6247
107,103	6261
107,103	6262
107,103	6298
107,103	6307
107,99,94,103	6323
107,103	6352
99,103	6354
108,106,103,95	6368
108,106,103,95	6369
107,103	6370
108,103	7949
108,103	8003
108,103	8025
108,103	8026
108,103	8027
108,103	8033
107,103	8056
108,103	8056
107,103	8058
107,103	8058
107,103	8064
107,103	8064
108,103	8066
102,103	8072
107,103	8072
107,103	8074
107,103	8080
107,103	8081
107,103	8088
107,103	8089
107,103	8095
107,103	8095
107,103	8096
107,103	8109
108,103	8111
102,103	8112
107,103	8112
107,103	8112
99,103	8117
104,102,103	8117
107,103	8120
99,100,103,108,94	8126
107,103	8127
100,103	8164
100,103	8165
107,103	8166
107,103	8171
99,100,103,107,108	8171
108,103	8173
107,103	8186
107,103	8186
107,103	8186
99,103	8186
107,103	8188
107,103	8189
107,103	8189
108,103	8217
104,103	8217
108,103	8218
108,103	8226
108,103	8226
108,103	8226
108,103	8232
101,103,104,107,108	8232
101,103	8232
107,103	8232
108,103	8233
107,103	8234
108,103	8241
102,103	8241
108,103	8270
108,103	8271
99,103	8288
107,103	8303
107,103	8309
107,103	8312
107,103	8312
107,103	8316
107,103	8325
107,103	8331
32,107,103	8332
107,103	8334
107,103	8339
99,100,103,107,108,94	8341
107,103	8349
107,103	8350
107,103	8356
108,103	8386
108,103	8386
108,103	8387
107,103	8393
107,103	8394
107,103	8395
108,103	8401
108,103	8401
108,103	8401
108,103	8402
32,103	8433
107,103	8439
108,103	8439
107,103	8439
108,103	8439
107,103	8439
107,103	8439
107,103	8439
107,103	8439
107,103	8440
107,103	8440
107,103	8446
102,103	8484
107,103	8484
107,103	8485
107,103	8485
107,103	8487
107,103	8487
107,103	8487
107,103	8487
107,103	8487
107,103	8487
108,103	8487
108,103	8487
107,103	8492
107,103	8493
107,103	8493
107,103	8493
107,103	8494
107,103	8494
107,103	8494
104,103	8495
104,103	8495
107,103	8500
107,103	8500
107,103	8500
126,127	2999
126,127	3021
43,126	3097
126,127	3099
2,126	3100
2,126	3128
91,126,127	3128
91,126,127	3128
91,126,127	3128
91,126,127	3128
91,126,127	3128
91,126,127	3128
91,126,127	3128
91,126,127	3128
91,126,127	3128
2,126	3128
91,126,127	3129
91,126,127	3129
91,126,127	3129
91,126,127	3129
91,126,127	3129
91,126,127	3129
91,126,127	3129
91,126,127	3129
91,126,127	3129
91,126,127	3129
2,126	3129
91,126	3130
2,126	3131
126,127	3135
91,126,127	3135
91,126,127	3135
126,127	3137
91,126,127	3138
91,126,127	3143
91,126,127	3144
91,126	3150
91,126,127	3151
43,49,121,91,126	3151
126,127	3152
126,127	3159
43,126	3190
126,127	3197
91,126,87	3252
126,127	3253
126,127	3289
126,127	3315
126	3315
126,127	3328
126	3331
126,127	3342
91,126	3372
43,49,121,91,126	3396
126,127	3397
43,126	3563
126,127	3564
43,126	3564
91,126,127	3617
43,126	3624
43,126	3625
91,126,127	3634
2,43,126	3634
114,126	3663
126,127	3670
43,126	3693
43,126	3693
43,126	3733
91,126	3739
91,126	3747
91,126	3747
128,121,126	3770
43,91,126	3778
91,126	3780
43,126	3800
43,126	3800
91,126	3823
91,126,127	3825
114,126	3825
91,126	3825
121,126	3830
91,126,127	3834
114,126	3834
114,91,126,127	3839
43,49,121,91,126	3847
43,49,121,91,126	3848
126	3877
91,126	3885
126,127	3886
126,87	3902
114,126	4000
114,91,126,127	4037
114,91,126,127	4039
126,127	4045
126	4063
114,91,126,127	4069
91,126	4101
126,127	4114
126,127	4161
126,127	4207
126,127	4214
126,127	4276
91,126	4284
62,129,91,126	4468
91,126,127	4491
43,91,126,127	4499
114,91,126,127	4519
114,91,126,127	4527
126	4528
126,127	4545
126,127	4547
114,91,126,127	4588
126	4605
128,121,126	4680
126	4681
49,43,126,127	4711
126,127	4734
114,91,126,127	4737
114,91,126,127	4756
91,126,127	4758
114,91,126,127	4764
91,126,127	4765
126,127	4766
126	4841
126	4841
126,127	4865
114,91,126,127	4971
43,126,91,62,127	4978
126,127	4981
91,126,127	5004
114,91,126,127	5011
114,91,126,127	5018
126	5019
91,126,127	5019
62,126	5025
43,49,121,91,126	5026
91,126	5032
91,126	5063
126,127	5064
128,126	5072
126,127	5073
126,127	5124
126	5133
91,126	5192
91,126	5193
91,126,127	5216
114,91,126,127	5217
91,126,127	5223
90,126	5277
91,126	5301
91,126	5316
126,127	5316
91,126,127	5325
91,126	5325
91,126	5325
91,126	5332
126,127	5348
126,127	5394
90,91,126,127	5432
126,127	5438
49,43,126	5455
43,126	5506
91,126	5507
43,126	5539
128,126	5568
91,126,127	5638
126	5661
126,127	5708
126,127	5708
121,126	5713
126,127	5721
91,126,127	5753
126,127	5753
126	5807
91,126	5830
91,126	5873
91,126	5920
62,126	5928
121,126	5937
126,127	6026
128,126	6026
128,126	6044
121,126	6089
121,126	6160
126	6196
91,126	6197
126,127	6204
43,126	6205
126,127	6205
126,127	6234
126,127	6235
75,126	6236
126,127	6236
91,126	6251
126,127	6363
43,126	6364
121,126	6371
49,75,126	6487
49,126,127	6487
49,126	6488
91,126	6517
126,79	6533
128,126	6569
91,126	6579
91,126	6678
126,127	6694
126,127	6694
43,126	6792
43,126	6794
43,126	6795
43,126	6797
91,126	6831
91,126	6834
91,126	6856
91,126	6859
75,126	6876
75,126	6879
128,126,127	6892
128,126,127	6892
128,126,127	6895
128,126,127	6896
126,127	6944
126,127	6948
50,91,126	6953
75,126	6955
50,91,126	6956
75,126	6958
128,91,126	7123
128,126	7169
75,126	7176
126,87	8218
126,127	8223
49,126	8247
128,126	8272
130,126	8295
26,90,75,126	8296
75,126	8326
75,126	8339
126	8409
43,126	8831
126,127	8874
126	8968
126,127	8981
126,127	8991
66,126	8991
66,126	8997
66,126	8999
126,127	9027
131,126	9029
131,126	9037
126,127	9090
126,127	9143
131,126	9158
131,126	9158
131,126	9182
66,131,126	9191
66,131,126	9198
66,131,126	9203
131,126	9204
131,126	9204
131,126	9211
66,126	9236
126,127	9249
66,126	9249
126,127	9249
131,126	9250
126,127	9251
126,127	9251
131,126	9251
66,126	9259
126,127	9264
66,126	9267
126,127	9303
131,126	9304
126,127	9310
66,126	9310
126	9311
107,126	9313
126	9349
66,126	9364
66,126	9364
66,126	9371
126	9371
66,126	9372
131,126	9403
131,126	9404
131,126	9404
131,126	9410
126	9411
131,126	9411
131,126	9412
131,126	9418
126	9418
126	9449
131,126	9456
126	9465
126	9465
126	9473
126	9503
126	9504
126	9517
126	9517
126	9519
126	9525
126	9533
126	9555
126	9571
126	9578
126	9580
126	9616
131,126	9617
126	9626
126	9632
126	9632
126	9640
126	9670
126	9671
126	9672
126	9672
126	9678
66,126	9687
66,126	9687
126	9693
126	9695
126	9718
126	9724
126	9854
126	9854
126	9953
126	9986
126,95	10000
73,52	8990
113,52	8990
64,60	4383
64,83	4384
64,75,60	4430
64,75,60	4489
64,75	4535
64,60	4734
64,75,60	4925
64,75	4962
64,28	5011
64,60	5179
64,60	5224
64,60	5241
64,75	5248
64,60	5272
64,60	5279
64,63	5300
64,60	5324
64,63	5346
64,63	5346
64,60	5354
64,60	5354
64,60	5385
64,63	5385
64,63	5385
64,63	5385
64,63	5386
64,60	5392
64,63	5407
64,63	5408
64,63	5438
64,60	5445
64,60	5445
64,60	5446
64,60	5446
64,63	5461
64,63	5463
64,63	5484
64,37	5493
64,63	5499
64,63	5507
64,63	5507
64,60	5507
64,63	5547
64,63	5547
64,75	5547
64,60	5591
64,63	5593
64,60	5593
64,60	5593
64,63	5608
64,75,45	5621
64,45	5706
64,60	5754
64,75,45	5767
64,63	5769
64,63	5783
64,63	5806
64,75,45	5821
64,75	5823
64,75	5823
64,60,63	5859
64,63	5874
64,63	5874
64,63	5877
64,75,45	5928
64,63	6030
64,63	6035
64,34	6050
64,63	6082
64,63	6088
64,60,63	6089
64,75	6096
64,60,63	6097
64,63	6105
64,63	6144
64,63	6151
64,63	6157
64,75,60,45	6157
64,63	6159
64,60	6188
64,63	6204
64,60	6241
64,63	6249
64,75	6251
64,60	6266
64,83	6288
64,60,63	6318
64,63	6348
64,63	6372
64,60,63	6394
64,63	6394
64,63	6396
64,5	6411
64,60	6412
64,60	6556
64,75,60,45	6556
64,29	6640
64,60	6670
64,60	6679
64,60	6686
64,63	6687
64,63	6687
64,60	6739
64,60	6824
64,60	6878
64,78	6985
33,34	8285
41,34,19	8386
34,45	8408
33,34	8592
34,19	8645
34,19	8645
36,5	4385
5,7	4420
2,5	4421
0,1,5	4498
5,7	4499
5,6	4605
36,5	4626
5,7	4637
1,5,6,7,9,13	4637
10,5	4891
4,5	4911
2,5	5003
16,5	5070
9,4,5	5104
42,5	5104
1,11,5	5105
1,5	5105
1,11,5	5105
5,7	5105
5,7	5105
5,7	5105
8,5	5105
5,7	5113
5,14	5131
5,14	5140
11,5	5266
1,5,6,8,9,10,11	5281
5,7	5293
1,5	5319
5	5319
1,4,5,6,7,8,9,10,11,13	5387
5,7	5393
5,7	5533
5,7	5533
1,5,6,7,13	5541
4,5	5592
5,7	5710
5,7	5710
5,7	5710
5,7	5717
5,7	5717
